,overlap_proportion,Condition,Time (min)
397,0.1980938769571963,Ab1,270
398,0.1319428391497898,Ab1,270
399,0.0416236758523196,Ab1,270
400,0.1655535557504599,Ab1,300
401,0.135636641483364,Ab1,300
402,0.2657525217426767,Ab1,300
403,0.2215206292145451,Ab1,300
404,0.2271306800137197,Ab1,300
405,0.0768247361379515,Ab1,300
406,0.2007387492848946,Ab1,300
407,0.1975756267790835,Ab1,300
408,0.1814917932993729,Ab1,300
409,0.2071082902996382,Ab1,300
410,0.2375525006258352,Ab1,300
411,0.2165824601693698,Ab1,300
412,0.0695127452920827,Ab1,30
413,0.0707261999484088,Ab1,30
414,0.0503966241863089,Ab1,30
415,0.0646273885294133,Ab1,30
416,0.0665396831101387,Ab1,30
417,0.0493650810140696,Ab1,30
418,0.1065473587980444,Ab1,30
419,0.076865654156593,Ab1,30
420,0.0644304102549438,Ab1,30
421,0.0810727085715041,Ab1,30
422,0.0675086556795339,Ab1,30
423,0.0612207666230813,Ab1,30
424,0.0858254384220949,Ab1,60
425,0.0986441247335742,Ab1,60
426,0.0819378807190624,Ab1,60
427,0.0916654804645694,Ab1,60
428,0.0958248212088104,Ab1,60
429,0.078651896914875,Ab1,60
430,0.0790693451975673,Ab1,60
431,0.1122850018568624,Ab1,60
432,0.0226603997707545,Ab1,60
433,0.0611827196060143,Ab1,60
434,0.0749003984063745,Ab1,60
435,0.0896982540964299,Ab1,60
436,0.1013204400683385,Ab1,90
437,0.1042317461877006,Ab1,90
438,0.0782095865403332,Ab1,90
439,0.0710648839183989,Ab1,90
440,0.064323381231499,Ab1,90
441,0.0644859204050945,Ab1,90
442,0.0923157421178401,Ab1,90
443,0.1201900884581823,Ab1,90
444,0.0579349491501023,Ab1,90
445,0.0662873381513074,Ab1,90
446,0.0671523855150554,Ab1,90
447,0.0667956312494777,Ab1,90
448,0.1301086752704652,Ab1,120
449,0.1120970627795274,Ab1,120
450,0.09152541583732,Ab1,120
451,0.0889320058365764,Ab1,120
452,0.1468775005154944,Ab1,120
453,0.0689687283909278,Ab1,120
454,0.0990839770419546,Ab1,120
455,0.1188810516776504,Ab1,120
456,0.05017736222135,Ab1,120
457,0.047247929990999,Ab1,120
458,0.1340562495795049,Ab1,120
459,0.0749973290541597,Ab1,120
460,0.1956827861645764,Ab1,150
461,0.0933991622226217,Ab1,150
462,0.1337559986197252,Ab1,150
463,0.115981247519133,Ab1,150
464,0.1200186941734742,Ab1,150
465,0.0325372622720234,Ab1,150
466,0.0320825907643806,Ab1,150
467,0.0578117550609138,Ab1,150
468,0.1077876331743746,Ab1,150
469,0.0271526725385412,Ab1,150
470,0.0820423912890711,Ab1,150
471,0.1227188091965227,Ab1,150
472,0.1298693449606662,Ab1,180
473,0.0756955795157499,Ab1,180
474,0.0863669563467939,Ab1,180
475,0.0984113165257679,Ab1,180
476,0.1345385491351849,Ab1,180
477,0.1057343873694069,Ab1,180
478,0.1548016385968447,Ab1,180
479,0.0577439981332962,Ab1,180
480,0.1545264568692631,Ab1,180
481,0.1127179999221867,Ab1,180
482,0.1182263197276254,Ab1,180
483,0.1199248311609005,Ab1,180
484,0.1241882306312887,Ab1,210
485,0.0,Ab1,210
486,0.1372425102867075,Ab1,210
487,0.0681449445850206,Ab1,210
488,0.1454148854019886,Ab1,210
489,0.0942068399027628,Ab1,210
490,0.1598486941368978,Ab1,210
491,0.1987254045171199,Ab1,210
492,0.1077263371189229,Ab1,210
493,0.1283576550152837,Ab1,210
494,0.114636395161651,Ab1,210
495,0.1602511692658423,Ab1,210
496,0.1328742636432018,Ab1,240
497,0.0574951661129846,Ab1,240
498,0.0675440132134783,Ab1,240
499,0.1428696763191654,Ab1,240
500,0.1568244229791182,Ab1,240
501,0.1408520659473637,Ab1,240
502,0.1196098882820946,Ab1,240
503,0.1329574599783231,Ab1,240
504,0.1757587934392378,Ab1,240
505,0.1425128297935599,Ab1,240
506,0.1207790544046647,Ab1,240
507,0.1228856403133415,Ab1,240
508,0.2033218783023576,Ab1,270
509,0.1784185943806531,Ab1,270
510,0.0,Ab1,270
511,0.1465038542700617,Ab1,270
512,0.1674922642867621,Ab1,270
513,0.0452763390808365,Ab1,270
514,0.1491764358286035,Ab1,270
515,0.1767171015763954,Ab1,270
516,0.1731764303752493,Ab1,270
517,0.1771689211797694,Ab1,270
518,0.175602760018817,Ab1,270
519,0.1064611624029745,Ab1,270
520,0.1824012959560291,Ab1,300
521,0.084415182201667,Ab1,300
522,0.1092117721559783,Ab1,300
523,0.2027405314656352,Ab1,300
524,0.2321263683350705,Ab1,300
525,0.1331233503340128,Ab1,300
526,0.1446612529135287,Ab1,300
527,0.201448576637684,Ab1,300
528,0.1982175954461461,Ab1,300
529,0.1529633066138488,Ab1,300
530,0.2120783793437771,Ab1,300
531,0.1652808824803742,Ab1,300
532,0.0332683275548925,Ab2,30
533,0.0495099445829372,Ab2,30
534,0.0539504168352617,Ab2,30
535,0.0706822699598038,Ab2,30
536,0.0437683900798654,Ab2,30
537,0.1161614402262894,Ab2,30
538,0.1194707350625586,Ab2,30
539,0.0455795731485882,Ab2,30
540,0.0294223590892123,Ab2,30
541,0.04355209501519,Ab2,60
542,0.0569114622489656,Ab2,60
543,0.0701598532079043,Ab2,60
544,0.0400172391896228,Ab2,60
545,0.0608366672464776,Ab2,60
546,0.0,Ab2,60
547,0.0590758812843296,Ab2,60
548,0.0650837668736965,Ab2,60
549,0.0440852366293236,Ab2,60
550,0.0404245975745793,Ab2,60
551,0.081120977878926,Ab2,60
552,0.0254406024965607,Ab2,60
553,0.0750836623555001,Ab2,90
554,0.0755622274666466,Ab2,90
555,0.0615536077643479,Ab2,90
556,0.0323611846693549,Ab2,90
557,0.1342587481293935,Ab2,90
558,0.0297518290058815,Ab2,90
559,0.1094542067458398,Ab2,90
560,0.0774990926283214,Ab2,90
561,0.0150636457463016,Ab2,90
562,0.0839325120357885,Ab2,90
563,0.1208345855555605,Ab2,90
564,0.0844435895137897,Ab2,90
565,0.1037513031400335,Ab2,120
566,0.0503700937778348,Ab2,120
567,0.0916415016032618,Ab2,120
568,0.1927239923365525,Ab2,120
569,0.0679003329106607,Ab2,120
570,0.0705571992957538,Ab2,120
571,0.0658523304983312,Ab2,120
572,0.088038930423543,Ab2,120
573,0.0808162870837096,Ab2,120
574,0.1002253913727717,Ab2,120
575,0.0572948684714044,Ab2,120
576,0.1052966501119283,Ab2,120
577,0.1179775063208981,Ab2,150
578,0.1284269417454991,Ab2,150
579,0.1009549684471272,Ab2,150
580,0.120960596726576,Ab2,150
581,0.0833963967974359,Ab2,150
582,0.1179465108948488,Ab2,150
583,0.1106654463228168,Ab2,150
584,0.0640561554988287,Ab2,150
585,0.0261996674011058,Ab2,150
586,0.0867608404415879,Ab2,150
587,0.1389576074803899,Ab2,150
588,0.1316113675385198,Ab2,150
589,0.008955223880597,Ab2,180
590,0.0003012955709551,Ab2,180
591,0.0583186541861691,Ab2,180
592,0.1586155372805767,Ab2,180
593,0.140676222895217,Ab2,180
594,0.1037196710897875,Ab2,180
595,0.0889083504745446,Ab2,180
596,0.0791958307138557,Ab2,180
597,0.0224615260979627,Ab2,180
598,0.101694404412447,Ab2,180
599,0.1118690075004693,Ab2,180
600,0.0725943726844898,Ab2,180
601,0.0943781942078364,Ab2,210
602,0.1078662086553252,Ab2,210
603,0.0288929844222199,Ab2,210
604,0.0119568387284922,Ab2,210
605,0.1044097836034264,Ab2,210
606,0.0784092227675128,Ab2,210
607,0.0946040335695714,Ab2,210
608,0.0896012824568548,Ab2,210
609,0.1015672710357606,Ab2,210
610,0.0975849828114958,Ab2,210
611,0.1408805314571985,Ab2,210
612,0.1044939828222278,Ab2,210
613,0.1154092856947894,Ab2,240
614,0.0580079576798745,Ab2,240
615,0.0784383300171862,Ab2,240
616,0.1626485952443727,Ab2,240
617,0.1016215531438706,Ab2,240
618,0.0332601258605397,Ab2,240
619,0.0975361055542665,Ab2,240
620,0.1089280035227634,Ab2,240
621,0.0634902239954969,Ab2,240
622,0.1586436171757982,Ab2,240
623,0.1726885301037622,Ab2,240
624,0.0455848957358675,Ab2,240
625,0.1150287632804348,Ab2,270
626,0.1616984252719285,Ab2,270
627,0.1061401640355045,Ab2,270
628,0.1178251885170474,Ab2,270
629,0.0,Ab2,270
630,0.1435863829200152,Ab2,270
631,0.1362796014023029,Ab2,270
632,0.1572902337486881,Ab2,270
633,0.1449766300639144,Ab2,270
634,0.1401105593658769,Ab2,270
635,0.1125883659729558,Ab2,270
636,0.1593498268118021,Ab2,270
637,0.1043278932944501,Ab2,300
638,0.0683602167016948,Ab2,300
639,0.1757726917057903,Ab2,300
640,0.1640023478561449,Ab2,300
641,0.224798024733707,Ab2,300
642,0.0528669656988618,Ab2,300
643,0.167247203400024,Ab2,300
644,0.2263826742868485,Ab2,300
645,0.1268539296574986,Ab2,300
646,0.0942607307678961,Ab2,300
647,0.1932984074886184,Ab2,300
648,0.1600085439493828,Ab2,300
649,0.093237212377693,Ab2,30
650,0.0762517380079519,Ab2,30
651,0.0745457113136827,Ab2,30
652,0.0651267954907028,Ab2,30
653,0.0856506799116002,Ab2,30
654,0.1048799466429524,Ab2,30
655,0.0569139389647403,Ab2,30
656,0.0843902737809568,Ab2,30
657,0.0487086969690566,Ab2,30
658,0.0603723883369449,Ab2,30
659,0.093484527538226,Ab2,30
660,0.0853435860508178,Ab2,30
661,0.1142464132726756,Ab2,60
662,0.0966486731617843,Ab2,60
663,0.0899929214571651,Ab2,60
664,0.0765759327489095,Ab2,60
665,0.0638884105390046,Ab2,60
666,0.0254237849949947,Ab2,60
667,0.099350837222415,Ab2,60
668,0.1048104066529335,Ab2,60
669,0.0619579827381626,Ab2,60
670,0.0846777694177566,Ab2,60
671,0.0806045412687945,Ab2,60
672,0.0743193737252958,Ab2,60
673,0.0949500946744354,Ab2,90
674,0.0950808372098457,Ab2,90
675,0.0477217167712238,Ab2,90
676,0.0800302540251643,Ab2,90
677,0.1119667287158585,Ab2,90
678,0.0490221773753205,Ab2,90
679,0.122864153706345,Ab2,90
680,0.0719843913925991,Ab2,90
681,0.0958682999412683,Ab2,90
682,0.1122402432498308,Ab2,90
683,0.0969467373415864,Ab2,90
684,0.0961312579192216,Ab2,90
685,0.0862351980513961,Ab2,120
686,0.1231201132043339,Ab2,120
687,0.120627521992332,Ab2,120
688,0.0895084215718056,Ab2,120
689,0.0121192880263366,Ab2,120
690,0.0,Ab2,120
691,0.1210676408568516,Ab2,120
692,0.1258601923170249,Ab2,120
693,0.0440382292332835,Ab2,120
694,0.1067436518257417,Ab2,120
695,0.0918440665479771,Ab2,120
696,0.0956800381633123,Ab2,120
697,0.1533834043963625,Ab2,150
698,0.0890589751445072,Ab2,150
699,0.1251104302025206,Ab2,150
700,0.0785323321528381,Ab2,150
701,0.1035013580040261,Ab2,150
702,0.1437283529538678,Ab2,150
703,0.1559603777873178,Ab2,150
704,0.1319097657981656,Ab2,150
705,0.1423200565581276,Ab2,150
706,0.0550410246727006,Ab2,150
707,0.1166810669250108,Ab2,150
708,0.1786209740917101,Ab2,150
709,0.1061224399439037,Ab2,180
710,0.1330627160698898,Ab2,180
711,0.1395486984410722,Ab2,180
712,0.1272877661866318,Ab2,180
713,0.0562956029137343,Ab2,180
714,0.1355681039835846,Ab2,180
715,0.1351925435579701,Ab2,180
716,0.0952717071808218,Ab2,180
717,0.1177303454878026,Ab2,180
718,0.1303070183023146,Ab2,180
719,0.0699309448516316,Ab2,180
720,0.0055161625373866,Ab2,180
721,0.1145357918895569,Ab2,210
722,0.1205663460267997,Ab2,210
723,0.0919065120826081,Ab2,210
724,0.1397525299552845,Ab2,210
725,0.1271549515957812,Ab2,210
726,0.1022600383558077,Ab2,210
727,0.1017199286094484,Ab2,210
728,0.1561629556648236,Ab2,210
729,0.2054171490430154,Ab2,210
730,0.158494894552849,Ab2,210
731,0.1283738237118127,Ab2,210
732,0.066066066066066,Ab2,210
733,0.1420192601589046,Ab2,240
734,0.139514906794916,Ab2,240
735,0.1259155489705634,Ab2,240
736,0.1044076925766129,Ab2,240
737,0.1739156574086525,Ab2,240
738,0.1497485209588955,Ab2,240
739,0.1039137185612995,Ab2,240
740,0.170974003730065,Ab2,240
741,0.1321142340256723,Ab2,240
742,0.1864953731901645,Ab2,240
743,0.1327257618684795,Ab2,240
744,0.2449077001706529,Ab2,240
745,0.1641118514378493,Ab2,270
746,0.1833532607202895,Ab2,270
747,0.1602200700759812,Ab2,270
748,0.1547962283425407,Ab2,270
749,0.1762094948139175,Ab2,270
750,0.10076821584029,Ab2,270
751,0.1914748334653111,Ab2,270
752,0.1991869918699187,Ab2,270
753,0.2044408131878694,Ab2,270
754,0.1217337878313473,Ab2,270
755,0.1592734979545566,Ab2,270
756,0.1962222674772124,Ab2,270
757,0.2393483100094997,Ab2,300
758,0.1930014970604367,Ab2,300
759,0.2129674761215501,Ab2,300
760,0.1926751491837564,Ab2,300
761,0.2150307833840492,Ab2,300
762,0.0854747043102919,Ab2,300
763,0.1580759072756497,Ab2,300
764,0.1711362698141432,Ab2,300
765,0.1919853326348873,Ab2,300
766,0.2251426911860209,Ab2,300
767,0.2513960397019742,Ab2,300
768,0.0773652821935562,Ab2,300
769,0.0466141389201554,Isotype Control,30
770,0.0627954944784442,Isotype Control,30
771,0.0497039716388633,Isotype Control,30
772,0.0157526612782911,Isotype Control,30
773,0.0493365737501687,Isotype Control,30
774,0.035541385165649,Isotype Control,30
775,0.0325365978541671,Isotype Control,30
776,0.0294277441499255,Isotype Control,30
777,0.0415593125611289,Isotype Control,30
778,0.0453396894862978,Isotype Control,30
779,0.0467541232547348,Isotype Control,30
780,0.0656486820927994,Isotype Control,30
781,0.0583428974550661,Isotype Control,60
782,0.0578863225627072,Isotype Control,60
783,0.0365558454323492,Isotype Control,60
784,0.0673766685259894,Isotype Control,60
785,0.0676789996289589,Isotype Control,60
786,0.0049143783564697,Isotype Control,60
787,0.0600218494955337,Isotype Control,60
788,0.0639930880552955,Isotype Control,60
789,0.0606240024712969,Isotype Control,60
790,0.0487781368193001,Isotype Control,60
791,0.054969344788614,Isotype Control,60
792,0.0785480211746912,Isotype Control,60
793,0.081464563557205,Isotype Control,90
794,0.0012150668286755,Isotype Control,90
795,0.0164529397532059,Isotype Control,90
796,0.0779810634582418,Isotype Control,90
797,0.0683594126840186,Isotype Control,90
798,0.058623764442505,Isotype Control,90
799,0.0757191556533275,Isotype Control,90
800,0.0616336006190711,Isotype Control,90
801,0.0120093619307063,Isotype Control,90
802,0.0473852438491488,Isotype Control,90
803,0.073402053954629,Isotype Control,90
804,0.0364652563137581,Isotype Control,90
805,0.047203303062678,Isotype Control,120
806,0.073332801531589,Isotype Control,120
807,0.0457917793838575,Isotype Control,120
808,0.0343266116737673,Isotype Control,120
809,0.0526034495779524,Isotype Control,120
